,MS SubClass,MS Zoning,Street,Alley,Land Contour,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Foundation,Bsmt Qual,Total Bsmt SF,Heating,Central Air,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Open Porch SF,Misc Feature,Sale Type,House Age,Remod Age,SalePrice
1859,90,RL,Pave,None,Lvl,Corner,NAmes,Norm,Norm,Duplex,1Story,3.0,Gable,CompShg,BrkFace,Stone,None,2,Slab,0,0.0,Wall,N,1040.0,1040.0,2.0,2,6.0,0.0,0,Detchd,1,2.0,400.0,0.0,None,WD ,56.0,56.0,81400.0
1860,20,RL,Pave,None,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,2,CBlock,4,1089.0,GasW,Y,1089.0,1089.0,1.0,2,5.0,1.0,4,Detchd,2,1.0,252.0,0.0,None,WD ,55.0,55.0,125000.0
1861,30,RM,Pave,None,Lvl,Corner,OldTown,Norm,Norm,1Fam,1Story,4.0,Gable,CompShg,MetalSd,MetalSd,None,2,BrkTil,2,861.0,GasA,Y,861.0,861.0,1.0,2,5.0,0.0,0,Detchd,1,2.0,288.0,0.0,None,Oth,89.0,59.0,80000.0
1862,30,RL,Pave,None,Bnk,Inside,SWISU,Artery,Norm,1Fam,1Story,5.0,Gable,CompShg,MetalSd,VinylSd,BrkFace,2,BrkTil,3,1107.0,GasA,N,1296.0,1296.0,2.0,1,5.0,1.0,4,Detchd,1,1.0,260.0,0.0,None,WD ,86.0,11.0,104000.0
1863,20,RL,Pave,None,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,7.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,3,PConc,4,1720.0,GasA,Y,1720.0,1720.0,2.0,3,7.0,1.0,3,Attchd,3,2.0,527.0,56.0,None,WD ,14.0,14.0,260400.0
1864,60,RL,Pave,None,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,7.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,CBlock,4,725.0,GasA,Y,725.0,1479.0,2.0,3,6.0,1.0,3,Attchd,2,2.0,484.0,72.0,None,WD ,26.0,4.0,176000.0
1865,20,RL,Pave,None,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,2,CBlock,3,1040.0,GasA,Y,1040.0,1040.0,1.0,2,6.0,0.0,0,Attchd,2,1.0,264.0,90.0,None,WD ,41.0,41.0,123000.0
1866,60,RL,Pave,None,Lvl,FR2,NoRidge,Norm,Norm,1Fam,2Story,9.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,3,PConc,5,1519.0,GasA,Y,1533.0,2172.0,2.0,4,8.0,1.0,3,BuiltIn,2,3.0,687.0,153.0,None,WD ,8.0,8.0,291000.0
1867,20,RL,Pave,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6.0,Gable,CompShg,VinylSd,VinylSd,None,2,CBlock,3,972.0,GasA,Y,972.0,972.0,1.0,2,5.0,1.0,4,Detchd,1,1.0,240.0,0.0,None,WD ,61.0,7.0,132000.0
1868,60,RL,Pave,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6.0,Gable,CompShg,VinylSd,VinylSd,None,2,PConc,4,728.0,GasA,Y,728.0,1456.0,2.0,3,8.0,0.0,0,Attchd,3,2.0,400.0,24.0,None,WD ,3.0,3.0,176000.0
1869,20,RL,Pave,None,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,2,CBlock,3,1048.0,GasA,Y,1728.0,1728.0,2.0,2,7.0,1.0,4,Detchd,1,2.0,576.0,99.0,None,WD ,53.0,53.0,177625.0
1870,50,RL,Pave,None,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,Gable,CompShg,AsbShng,AsbShng,None,2,BrkTil,3,784.0,GasA,Y,949.0,1221.0,1.0,2,7.0,0.0,0,Attchd,1,1.0,392.0,0.0,None,WD ,82.0,56.0,104900.0
1871,60,RL,Pave,None,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7.0,Gable,CompShg,VinylSd,VinylSd,None,3,PConc,4,842.0,GasA,Y,856.0,1749.0,2.0,3,7.0,0.0,0,Attchd,2,2.0,515.0,85.0,None,WD ,7.0,7.0,196000.0
1872,120,RL,Pave,None,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,4,PConc,5,1577.0,GasA,Y,1577.0,1577.0,2.0,4,6.0,1.0,4,Attchd,2,2.0,564.0,39.0,None,WD ,2.0,2.0,280000.0
1873,80,RL,Pave,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,2,PConc,4,384.0,GasA,Y,804.0,1474.0,2.0,2,7.0,1.0,3,BuiltIn,3,2.0,400.0,72.0,Shed,WD ,14.0,13.0,168500.0
1874,60,RL,Pave,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6.0,Gable,CompShg,HdBoard,HdBoard,None,2,PConc,4,781.0,GasA,Y,781.0,1671.0,2.0,2,7.0,1.0,3,Attchd,3,2.0,423.0,84.0,None,WD ,11.0,11.0,170000.0
1876,50,RM,Pave,None,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,7.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,2,BrkTil,3,989.0,GasA,Y,1245.0,2009.0,2.0,2,7.0,1.0,4,Detchd,1,2.0,400.0,20.0,None,WD ,69.0,58.0,150000.0
1878,90,RL,Pave,None,Lvl,Inside,Mitchel,Norm,Norm,Duplex,1Story,5.0,Gable,CompShg,Plywood,Plywood,None,2,CBlock,3,1728.0,GasA,Y,1728.0,1728.0,2.0,2,8.0,0.0,0,Detchd,1,2.0,560.0,0.0,None,WD ,30.0,30.0,188000.0
1879,60,RL,Pave,None,HLS,Inside,Gilbert,Norm,Norm,1Fam,2Story,6.0,Gable,CompShg,VinylSd,VinylSd,None,2,PConc,4,916.0,GasA,Y,916.0,1600.0,2.0,2,7.0,1.0,3,Attchd,3,2.0,460.0,38.0,None,WD ,10.0,10.0,169000.0
1880,20,RL,Pave,None,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,5.0,Gable,CompShg,VinylSd,VinylSd,None,2,PConc,4,1125.0,GasA,Y,1125.0,1125.0,1.0,2,5.0,0.0,0,Attchd,1,2.0,430.0,64.0,None,New,1.0,0.0,155000.0
1881,120,FV,Pave,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,1Story,7.0,Gable,CompShg,MetalSd,MetalSd,None,3,PConc,4,1391.0,GasA,Y,1391.0,1391.0,2.0,3,5.0,0.0,0,Attchd,2,2.0,530.0,158.0,None,WD ,4.0,4.0,196000.0
1882,60,RL,Pave,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7.0,Gable,CompShg,VinylSd,VinylSd,None,3,PConc,4,854.0,GasA,Y,864.0,1995.0,2.0,3,8.0,1.0,4,BuiltIn,3,2.0,435.0,48.0,None,WD ,5.0,5.0,219500.0
1883,60,RL,Pave,None,Lvl,Inside,Gilbert,RRAn,Norm,1Fam,2Story,6.0,Gable,CompShg,VinylSd,VinylSd,None,3,PConc,4,728.0,GasA,Y,728.0,1456.0,2.0,3,8.0,1.0,4,Attchd,3,2.0,390.0,24.0,None,New,1.0,0.0,170440.0
1884,60,RL,Pave,None,Bnk,Corner,Edwards,Norm,Norm,1Fam,2Story,6.0,Hip,CompShg,HdBoard,Plywood,BrkFace,2,CBlock,3,690.0,GasA,Y,698.0,1426.0,1.0,2,6.0,0.0,0,Attchd,3,2.0,440.0,0.0,None,WD ,32.0,32.0,159500.0
1886,20,RL,Pave,None,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,7.0,Hip,CompShg,Plywood,Plywood,BrkFace,2,PConc,3,1304.0,GasA,Y,1682.0,1682.0,2.0,2,7.0,1.0,4,Attchd,1,2.0,530.0,0.0,None,WD ,38.0,38.0,174000.0
1887,20,RL,Pave,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,7.0,Flat,Tar&Grv,Plywood,Plywood,None,2,CBlock,3,1277.0,GasA,Y,1277.0,1277.0,1.0,2,5.0,1.0,1,Attchd,1,2.0,526.0,0.0,None,WD ,37.0,37.0,167000.0
1889,90,RL,Pave,None,Lvl,Inside,SawyerW,Feedr,Norm,Duplex,2Story,5.0,Gable,CompShg,HdBoard,HdBoard,None,2,Slab,0,0.0,GasA,Y,1114.0,2228.0,2.0,2,8.0,0.0,0,Detchd,1,2.0,720.0,0.0,None,WD ,30.0,30.0,147983.0
1890,160,RL,Pave,None,Lvl,Corner,SawyerW,Norm,Norm,TwnhsE,2Story,6.0,Gable,CompShg,Plywood,Plywood,None,2,CBlock,4,626.0,GasA,Y,626.0,1217.0,1.0,2,6.0,1.0,3,Attchd,2,1.0,288.0,28.0,None,WD ,29.0,29.0,120000.0
1891,20,RL,Pave,None,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5.0,Gable,CompShg,VinylSd,VinylSd,None,2,PConc,5,1090.0,GasA,Y,1090.0,1090.0,1.0,2,5.0,0.0,0,Attchd,3,2.0,450.0,49.0,None,WD ,2.0,1.0,157000.0
1892,50,RL,Pave,None,Lvl,Inside,Edwards,Artery,Norm,1Fam,1.5Fin,5.0,Gable,CompShg,MetalSd,MetalSd,None,2,CBlock,2,810.0,GasA,Y,1002.0,1456.0,1.0,2,7.0,1.0,3,Detchd,1,1.0,280.0,0.0,None,WD ,58.0,56.0,91500.0
1893,30,RL,Pave,None,Lvl,Inside,Edwards,Feedr,Norm,1Fam,1Story,5.0,Gable,CompShg,MetalSd,Wd Sdng,None,2,CBlock,2,796.0,GasA,Y,796.0,796.0,1.0,2,4.0,0.0,0,None,0,0.0,0.0,0.0,None,WD ,98.0,58.0,85000.0
1894,20,RL,Pave,None,Lvl,Corner,Edwards,Feedr,Norm,1Fam,1Story,5.0,Hip,CompShg,MetalSd,MetalSd,None,2,CBlock,3,1214.0,GasA,Y,1214.0,1214.0,1.0,2,6.0,0.0,0,Detchd,1,2.0,461.0,0.0,Shed,WD ,42.0,42.0,140000.0
1895,20,RL,Pave,None,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5.0,Gable,CompShg,HdBoard,HdBoard,None,2,CBlock,3,955.0,GasA,Y,955.0,955.0,1.0,2,6.0,0.0,0,Attchd,1,1.0,386.0,0.0,None,WD ,41.0,41.0,127000.0
1896,60,FV,Pave,None,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,6.0,Gable,CompShg,VinylSd,VinylSd,None,3,PConc,4,864.0,GasA,Y,864.0,1728.0,2.0,3,7.0,0.0,0,Attchd,2,2.0,673.0,56.0,None,WD ,5.0,5.0,207500.0
1897,75,RL,Pave,None,Lvl,Inside,Edwards,Norm,Norm,1Fam,2.5Unf,6.0,Gable,CompShg,BrkFace,Wd Sdng,None,2,BrkTil,3,1836.0,GasA,Y,1836.0,3672.0,3.0,3,7.0,2.0,4,Detchd,1,2.0,836.0,80.0,None,WD ,71.0,16.0,415000.0
1898,20,RL,Pave,None,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,6.0,Gable,CompShg,HdBoard,Plywood,Stone,2,CBlock,3,1561.0,GasA,Y,1561.0,1561.0,2.0,2,6.0,1.0,4,Attchd,3,2.0,463.0,148.0,None,WD ,49.0,49.0,193000.0
1899,60,RL,Pave,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6.0,Gable,CompShg,HdBoard,HdBoard,None,2,PConc,4,702.0,GasA,Y,702.0,1481.0,2.0,2,6.0,1.0,3,Attchd,3,2.0,343.0,36.0,None,WD ,15.0,14.0,174000.0
1900,60,RL,Pave,None,Lvl,Corner,NAmes,Artery,Norm,1Fam,2Story,7.0,Gable,CompShg,WdShing,Wd Shng,None,2,CBlock,3,699.0,GasA,Y,801.0,1527.0,1.0,2,6.0,1.0,4,Attchd,1,2.0,410.0,0.0,None,WD ,61.0,10.0,152500.0
1901,60,RL,Pave,None,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,7.0,Gable,CompShg,VinylSd,VinylSd,None,3,PConc,4,798.0,GasA,Y,798.0,1640.0,2.0,3,6.0,0.0,0,Attchd,2,2.0,595.0,45.0,None,WD ,5.0,5.0,183000.0
1902,50,RL,Pave,None,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,2,PConc,3,1080.0,GasA,N,1080.0,1480.0,1.0,2,7.0,1.0,4,Attchd,1,1.0,253.0,0.0,None,WD ,56.0,13.0,136500.0
1903,60,RL,Pave,None,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,PConc,4,963.0,GasA,Y,963.0,1792.0,2.0,3,7.0,1.0,3,Attchd,2,2.0,564.0,96.0,None,WD ,7.0,7.0,231500.0
1904,20,RL,Pave,None,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,2,PConc,5,980.0,GasA,Y,1148.0,1148.0,1.0,2,6.0,0.0,0,Detchd,1,1.0,308.0,0.0,None,WD ,54.0,54.0,123500.0
1905,50,RL,Pave,None,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,Gable,CompShg,MetalSd,MetalSd,None,2,PConc,3,816.0,GasA,Y,872.0,1393.0,1.0,2,8.0,0.0,0,Attchd,1,1.0,300.0,0.0,None,WD ,53.0,53.0,135500.0
1906,80,RL,Pave,None,Lvl,Inside,Edwards,Norm,Norm,1Fam,SLvl,6.0,Gable,CompShg,HdBoard,Plywood,None,2,CBlock,3,960.0,GasA,Y,1044.0,1044.0,1.0,2,7.0,1.0,2,Detchd,1,2.0,528.0,0.0,None,WD ,31.0,31.0,133500.0
1907,20,RL,Pave,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5.0,Gable,CompShg,HdBoard,HdBoard,None,2,CBlock,3,1144.0,GasA,Y,1144.0,1144.0,1.0,2,6.0,0.0,0,Detchd,1,1.0,336.0,88.0,None,COD,45.0,45.0,124000.0
1908,60,RL,Pave,None,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,8.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,PConc,4,1086.0,GasA,Y,1086.0,1924.0,2.0,3,7.0,1.0,3,Attchd,2,2.0,592.0,75.0,None,WD ,8.0,8.0,280000.0
1910,60,RL,Pave,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,8.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,PConc,4,1008.0,GasA,Y,1008.0,2283.0,2.0,3,9.0,1.0,4,BuiltIn,3,3.0,632.0,46.0,None,WD ,6.0,6.0,270000.0
1911,50,RL,Pave,None,Lvl,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,2,CBlock,3,795.0,GasA,N,765.0,1133.0,1.0,2,5.0,0.0,0,Detchd,1,2.0,900.0,0.0,None,COD,59.0,59.0,128500.0
1912,120,RL,Pave,None,Lvl,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6.0,Gable,CompShg,Plywood,Plywood,None,3,PConc,4,1398.0,GasA,Y,1398.0,1398.0,2.0,3,5.0,0.0,0,Attchd,2,2.0,542.0,46.0,None,WD ,16.0,15.0,172000.0
1913,85,RL,Pave,None,Lvl,Corner,Sawyer,Feedr,Norm,1Fam,SFoyer,5.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,2,PConc,4,782.0,GasA,Y,810.0,810.0,1.0,2,4.0,0.0,0,Detchd,1,2.0,576.0,0.0,None,WD ,35.0,34.0,130000.0
1914,120,RL,Pave,None,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,1Story,6.0,Gable,CompShg,VinylSd,VinylSd,Stone,3,PConc,4,1306.0,GasA,Y,1306.0,1306.0,2.0,3,5.0,1.0,4,Attchd,2,2.0,624.0,63.0,None,WD ,4.0,4.0,196000.0
1915,45,RM,Pave,None,Lvl,Inside,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5.0,Gable,CompShg,MetalSd,MetalSd,None,2,CBlock,3,720.0,GasA,N,803.0,803.0,1.0,2,5.0,0.0,0,Detchd,1,2.0,360.0,0.0,None,WD ,66.0,57.0,87000.0
1916,50,RM,Pave,None,HLS,Inside,BrkSide,RRNn,Artery,1Fam,1.5Fin,5.0,Gable,CompShg,MetalSd,MetalSd,None,2,CBlock,2,910.0,GasA,Y,910.0,1435.0,1.0,2,6.0,0.0,0,Detchd,1,1.0,308.0,33.0,None,WD ,57.0,57.0,128250.0
1917,20,RL,Pave,None,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6.0,Gable,CompShg,Plywood,Plywood,Stone,2,CBlock,4,1542.0,GasA,Y,2073.0,2073.0,2.0,2,7.0,2.0,3,Attchd,1,2.0,500.0,0.0,None,WD ,32.0,22.0,210000.0
1918,50,RL,Pave,None,HLS,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,6.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,2,CBlock,3,854.0,GasA,Y,1096.0,1991.0,1.0,2,7.0,1.0,4,Detchd,1,2.0,432.0,0.0,None,WD ,75.0,57.0,220000.0
1919,20,RL,Pave,None,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,4.0,Gable,CompShg,VinylSd,HdBoard,None,2,CBlock,4,1067.0,GasA,Y,1067.0,1067.0,2.0,3,4.0,0.0,0,Attchd,1,2.0,436.0,0.0,None,WD ,60.0,15.0,128000.0
1921,20,RL,Pave,None,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,4.0,Gable,CompShg,HdBoard,HdBoard,None,2,PConc,4,1680.0,GasA,Y,1689.0,1689.0,2.0,2,6.0,1.0,3,Attchd,1,2.0,432.0,120.0,None,WD ,17.0,17.0,228500.0
1922,50,RM,Pave,None,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6.0,Gable,CompShg,MetalSd,MetalSd,None,2,BrkTil,3,608.0,GasA,Y,608.0,1132.0,1.0,2,5.0,0.0,0,Detchd,1,1.0,240.0,0.0,None,WD ,71.0,60.0,134000.0
1923,20,RL,Pave,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,2,CBlock,3,1008.0,GasA,Y,1024.0,1024.0,1.0,3,5.0,2.0,3,Attchd,1,1.0,313.0,0.0,None,WD ,50.0,50.0,157500.0
1924,60,RL,Pave,None,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,PConc,4,1173.0,GasA,Y,1215.0,2232.0,2.0,3,8.0,1.0,3,Attchd,2,2.0,623.0,165.0,None,WD ,16.0,15.0,263550.0
1925,20,RL,Pave,None,Lvl,Corner,NWAmes,Norm,Norm,1Fam,1Story,6.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,CBlock,4,1440.0,GasA,Y,1440.0,1440.0,2.0,3,7.0,1.0,3,Attchd,3,2.0,467.0,0.0,None,WD ,26.0,26.0,182900.0
1926,20,RL,Pave,None,Lvl,Corner,Crawfor,Norm,Norm,1Fam,1Story,6.0,Hip,CompShg,Wd Sdng,Plywood,BrkFace,3,CBlock,4,880.0,GasA,Y,1680.0,1680.0,2.0,3,5.0,1.0,4,Attchd,3,2.0,540.0,44.0,None,WD ,21.0,2.0,222000.0
1927,20,RL,Pave,None,Lvl,FR2,Mitchel,Feedr,Artery,1Fam,1Story,5.0,Gable,CompShg,VinylSd,VinylSd,None,2,PConc,4,1092.0,GasA,Y,1092.0,1092.0,1.0,2,5.0,0.0,0,None,0,0.0,0.0,52.0,None,WD ,1.0,0.0,146000.0
1928,30,RM,Pave,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5.0,Gable,CompShg,VinylSd,VinylSd,None,2,BrkTil,3,1559.0,GasA,Y,1559.0,1559.0,1.0,2,5.0,0.0,0,Detchd,1,2.0,812.0,116.0,None,COD,59.0,34.0,153500.0
1930,60,RL,Pave,None,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,PConc,4,1470.0,GasA,Y,1470.0,2630.0,2.0,3,8.0,1.0,3,Attchd,3,3.0,696.0,66.0,None,WD ,10.0,10.0,315000.0
1931,60,RL,Pave,None,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8.0,Gable,CompShg,VinylSd,VinylSd,Stone,3,PConc,4,1341.0,GasA,Y,1341.0,1861.0,3.0,3,7.0,1.0,4,BuiltIn,2,3.0,851.0,60.0,None,WD ,1.0,1.0,257000.0
1933,60,RL,Pave,None,Lvl,Corner,Gilbert,Feedr,Norm,1Fam,2Story,5.0,Gable,CompShg,Plywood,Plywood,None,2,Slab,0,0.0,GasA,Y,1547.0,2320.0,2.0,2,7.0,1.0,3,Attchd,1,2.0,672.0,144.0,None,WD ,58.0,56.0,169000.0
1935,20,RL,Pave,None,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,8.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,3,PConc,4,1777.0,GasA,Y,1795.0,1795.0,2.0,3,7.0,1.0,4,Attchd,2,2.0,534.0,159.0,None,WD ,6.0,6.0,230000.0
1936,20,RL,Pave,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,2,CBlock,3,1297.0,GasA,Y,1297.0,1297.0,1.0,2,5.0,1.0,3,Attchd,3,2.0,498.0,0.0,None,WD ,55.0,19.0,153000.0
1937,20,RL,Pave,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5.0,Gable,CompShg,MetalSd,MetalSd,None,2,PConc,3,608.0,GasA,Y,1319.0,1319.0,1.0,2,5.0,0.0,0,Attchd,1,1.0,270.0,0.0,None,WD ,56.0,56.0,123000.0
1938,20,RL,Pave,None,Low,Inside,CollgCr,PosN,Norm,1Fam,1Story,7.0,Gable,CompShg,VinylSd,VinylSd,None,2,PConc,4,1463.0,GasA,Y,1463.0,1463.0,2.0,2,5.0,0.0,0,Attchd,3,2.0,539.0,81.0,None,WD ,11.0,11.0,207000.0
1939,75,RM,Pave,None,Lvl,Inside,OldTown,Norm,Norm,1Fam,2.5Fin,7.0,Gable,CompShg,CemntBd,CmentBd,None,2,BrkTil,3,1470.0,GasA,Y,1675.0,3493.0,3.0,3,10.0,1.0,5,Attchd,1,3.0,870.0,0.0,None,WD ,128.0,6.0,295000.0
1940,20,RL,Pave,None,Lvl,Inside,SawyerW,RRAe,Norm,1Fam,1Story,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,PConc,4,1094.0,GasA,Y,1094.0,1094.0,1.0,3,6.0,0.0,0,Detchd,1,2.0,576.0,0.0,None,WD ,4.0,3.0,149000.0
1941,60,RL,Pave,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6.0,Gable,CompShg,VinylSd,VinylSd,None,3,PConc,4,860.0,GasA,Y,860.0,1960.0,2.0,3,8.0,2.0,3,BuiltIn,3,2.0,440.0,48.0,None,WD ,8.0,8.0,216500.0
1942,20,RL,Pave,None,Lvl,Inside,BrkSide,RRAn,Feedr,1Fam,1Story,5.0,Gable,CompShg,VinylSd,VinylSd,None,2,CBlock,3,808.0,GasA,Y,808.0,808.0,1.0,2,5.0,0.0,0,Detchd,1,1.0,308.0,0.0,None,COD,49.0,7.0,112000.0
1943,20,RL,Pave,None,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,2,CBlock,3,943.0,GasA,Y,943.0,943.0,1.0,2,5.0,0.0,0,Detchd,1,2.0,528.0,0.0,None,WD ,40.0,40.0,134500.0
1944,20,RL,Pave,None,Lvl,Inside,Blmngtn,Norm,Norm,1Fam,1Story,7.0,Gable,CompShg,WdShing,Wd Shng,BrkFace,3,PConc,4,1146.0,GasA,Y,1246.0,1246.0,2.0,3,5.0,1.0,4,Attchd,3,2.0,428.0,24.0,None,New,1.0,0.0,187687.0
1945,50,C (all),Pave,None,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4.0,Gable,CompShg,MetalSd,MetalSd,None,2,CBlock,3,698.0,GasA,Y,698.0,1128.0,1.0,2,6.0,0.0,0,Detchd,2,2.0,528.0,0.0,None,COD,90.0,60.0,68400.0
1946,20,RL,Pave,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,CBlock,3,951.0,GasA,Y,951.0,951.0,1.0,3,6.0,0.0,0,Detchd,1,2.0,480.0,0.0,Shed,WD ,51.0,2.0,143500.0
1947,80,RL,Pave,None,Low,Inside,SawyerW,Norm,Norm,1Fam,SLvl,7.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,PConc,4,1518.0,GasA,Y,1644.0,1644.0,2.0,3,5.0,1.0,3,Attchd,3,2.0,569.0,0.0,None,WD ,20.0,20.0,275000.0
1948,90,RL,Pave,None,Lvl,Inside,Mitchel,Norm,Norm,Duplex,1Story,7.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,2,CBlock,3,1907.0,GasA,Y,1959.0,1959.0,3.0,2,9.0,0.0,0,2Types,1,3.0,766.0,0.0,None,WD ,18.0,17.0,171000.0
1949,60,RL,Pave,None,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,6.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,PConc,4,992.0,GasA,Y,1022.0,2054.0,2.0,3,7.0,1.0,3,BuiltIn,2,2.0,390.0,48.0,None,WD ,9.0,9.0,244000.0
1950,20,RL,Pave,None,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,5.0,Gable,CompShg,VinylSd,VinylSd,None,2,CBlock,3,864.0,GasA,Y,874.0,874.0,1.0,2,5.0,0.0,0,Detchd,1,1.0,352.0,0.0,None,ConLD,39.0,6.0,130000.0
1953,120,RM,Pave,None,HLS,Inside,Blueste,Norm,Norm,TwnhsE,1Story,8.0,Gable,CompShg,HdBoard,HdBoard,None,3,CBlock,4,982.0,GasA,Y,1034.0,1034.0,1.0,3,4.0,1.0,3,Attchd,3,2.0,598.0,36.0,None,WD ,21.0,21.0,185000.0
1954,60,RL,Pave,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6.0,Gable,CompShg,VinylSd,VinylSd,None,3,PConc,4,745.0,GasA,Y,745.0,1490.0,2.0,3,7.0,1.0,4,Attchd,3,2.0,392.0,20.0,None,WD ,4.0,3.0,167800.0
1955,20,RL,Pave,None,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,8.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,3,PConc,5,1713.0,GasA,Y,1713.0,1713.0,2.0,4,7.0,1.0,4,Attchd,3,3.0,856.0,26.0,None,WD ,5.0,4.0,274900.0
